"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20201","11545","금천구","","06","102322726000","12228493000","12540409000","47464903000","8024058000","2961519000","1379746000","1638315000","3687907000","1632155000","10765221000"
"20201","11530","구로구","","07","866463958000","19328386000","1188575000","2051895000","16467382000","6223593000","2593647000","2752351000","796773262000","2489839000","16595028000"
"20201","11500","강서구","","07","151584194000","27028583000","2054893000","2219377000","38136190000","13059341000","5239181000","4964740000","14265650000","17589591000","27026648000"
"20201","11470","양천구","","08","279037899000","23141623000","1115810000","1585157000","14028806000","5019132000","9280220000","2187693000","204444964000","3051863000","15182631000"
"20201","11440","마포구","","08","483022355000","23834249000","5361795000","2590472000","12774231000","1838950000","7047389000","6910258000","374968154000","6496181000","41200676000"
"20201","11410","서대문구","","07","104682565000","12139290000","1102777000","968238000","62375165000","1780312000","2671863000","2193352000","3560582000","2842770000","15048216000"
"20201","11380","은평구","","06","64769269000","17161027000","1390177000","1856311000","11944838000","3647844000","3717123000","2914233000","3692002000","2645336000","15800378000"
"20201","11350","노원구","","07","95889959000","31595200000","1415365000","1665100000","13056932000","2835565000","6841387000","3493416000","11095249000","3861018000","20030727000"
"20201","11320","도봉구","","06","39744497000","11843848000","589744000","1225953000","5206295000","3643706000","2060712000","1494383000","2531827000","1488195000","9659834000"
"20201","11305","강북구","","06","48602981000","12114506000","1329035000","1327260000","7458225000","2760144000","1263039000","3285921000","3201953000","2309749000","13553149000"
"20201","11290","성북구","","07","63324412000","17864290000","1382986000","1214239000","8262317000","4440737000","3738298000","2071032000","5798046000","2271519000","16280948000"
"20201","11260","중랑구","","06","54064193000","16618688000","997514000","1376806000","8411762000","3531290000","2558384000","2678154000","3914826000","2096772000","11879997000"
"20201","11230","동대문구","","07","70159225000","20609109000","1884343000","1453428000","16780280000","5221261000","2066854000","2141821000","3257540000","1792317000","14952272000"
"20201","11215","광진구","","07","72481078000","15824430000","2880203000","2156721000","8850164000","4630845000","2867276000","4622168000","5056933000","3621749000","21970589000"
"20201","11200","성동구","","07","65987046000","15807958000","1610915000","1070855000","8263839000","9381128000","3735569000","2112864000","3680615000","3038998000","17284305000"
"20201","11170","용산구","","08","216386093000","114542075000","1783209000","17115420000","3681185000","3512742000","1150377000","3306234000","24248928000","26810973000","20234950000"
"20201","11140","중구","","07","1970762275000","33155455000","6020578000","4670493000","10196579000","360519763000","15289900000","2193183000","1494231012000","22801814000","21683498000"
"20201","11110","종로구","","07","146689513000","11366268000","7846318000","1055692000","13204387000","1297209000","6507483000","3212236000","13233877000","58366332000","30599711000"
"20194","11740","강동구","3292857","07","161265576000","16873068000","2465125000","1852605000","14750966000","2565150000","4792550000","3639616000","89936720000","3516893000","20872883000"
"20194","11710","송파구","3995905","08","178202814000","33747586000","9435938000","7657132000","30573436000","8774614000","8413954000","5708835000","25641604000","8804290000","39445425000"
"20194","11680","강남구","4943841","09","1926853162000","38029328000","27663313000","17235298000","107759669000","38011567000","29762356000","15707640000","966034675000","603578277000","83071039000"
"20194","11650","서초구","4912401","09","421718891000","20874150000","5648910000","2692685000","51936907000","7691387000","12850264000","7402102000","110765642000","153443504000","48413340000"
"20194","11620","관악구","2771927","06","104848965000","24974493000","3248978000","1672617000","12759082000","2721174000","14480788000","5683272000","6849726000","4584344000","27874491000"
"20194","11590","동작구","3454170","07","169884767000","19308745000","1166129000","1273807000","13234204000","97129921000","4502550000","2913121000","5061925000","3503852000","21790513000"
"20194","11560","영등포구","3604887","07","265952775000","20702137000","4589080000","2411291000","15006482000","110798043000","3436649000","5353344000","27675645000","38018306000","37961798000"
"20194","11545","금천구","2632285","06","110127925000","11917185000","25105613000","37912934000","8963931000","3325026000","1730333000","1979339000","4962691000","1872424000","12358449000"
"20194","11530","구로구","2994059","07","786812262000","17723116000","1823444000","2397253000","17084032000","6853549000","3212360000","3455417000","710269601000","3597785000","20395705000"
"20194","11500","강서구","3160623","07","207417820000","25095468000","2810505000","2482416000","40221133000","30990346000","5715736000","5623689000","41765257000","21526784000","31186486000"
"20194","11470","양천구","3796034","08","282433469000","21199758000","1479797000","1754556000","14331189000","5562345000","9910227000","2335305000","204923935000","3683106000","17253251000"
"20194","11440","마포구","3832436","08","489580667000","25348481000","8163230000","3151737000","13624726000","2133239000","8170475000","8336637000","362548542000","7969964000","50133636000"
"20194","11410","서대문구","3417706","07","106641960000","12275715000","1623504000","963477000","57504881000","2097698000","3278723000","2552635000","4297544000","3228309000","18819474000"
"20194","11380","은평구","2912739","06","69783115000","15763514000","1929385000","1756526000","13173723000","4139843000","4135350000","3183408000","4227943000","3226833000","18246590000"
"20194","11350","노원구","3195375","07","109011901000","34049774000","2015262000","1617738000","13141935000","3212135000","7574741000","3815452000","15147291000","4367805000","24069768000"
"20194","11320","도봉구","2785111","06","42287698000","11573497000","895556000","1099035000","5319227000","4047821000","2266588000","1650800000","2849784000","1702807000","10882583000"
"20194","11305","강북구","2547460","06","52491477000","10937149000","1947469000","1607818000","7875759000","3174995000","1394943000","3571241000","4069959000","2673041000","15239103000"
"20194","11290","성북구","3281773","07","71552454000","17880117000","2194581000","1370660000","8321720000","3831146000","3782166000","2417148000","7700951000","2686239000","21367726000"
"20194","11260","중랑구","2598785","06","59053537000","16256528000","1486319000","2352309000","8689639000","3905139000","2836137000","3170991000","4315296000","2322900000","13718279000"
"20194","11230","동대문구","3030256","07","78580110000","20772754000","3153490000","1514274000","17365621000","6382435000","2271441000","2775311000","3611463000","2080800000","18652521000"
"20194","11215","광진구","3192971","07","84240439000","15637724000","4533624000","2578825000","9179500000","5886250000","3324228000","5296058000","6097712000","4375049000","27331469000"
"20194","11200","성동구","3734499","07","71631839000","15156404000","2585131000","1775180000","8737490000","8365411000","4504997000","2433030000","4398108000","3855912000","19820176000"
"20194","11170","용산구","3971498","08","220365642000","101942726000","2601612000","17588980000","3858624000","4795364000","1381147000","4390776000","31619623000","26434358000","25752432000"
"20194","11140","중구","3513603","07","2060990462000","36168835000","11782939000","4892484000","11182126000","441402240000","16006387000","3201458000","1460414682000","46702326000","29236985000"
"20194","11110","종로구","3725859","07","167944643000","12945250000","11807243000","1402805000","14727446000","3811398000","3314603000","4400962000","17235104000","57438231000","40861601000"
"20193","11740","강동구","3387538","07","160796924000","17973767000","2078621000","2130574000","14456921000","3027814000","5125545000","3707438000","88467804000","3282863000","20545577000"
"20193","11710","송파구","4126356","08","174685491000","35708216000","7474308000","7039693000","29789626000","8795202000","9017301000","5845862000","23547362000","8527846000","38940075000"
"20193","11680","강남구","5126808","09","1789725492000","39760136000","24670876000","16005928000","105970633000","35059490000","35060788000","15669882000","869165728000","568328755000","80033276000"
"20193","11650","서초구","5127603","09","397547654000","22301780000","5159165000","2589983000","50484479000","7428716000","15134643000","7569216000","96118853000","145920768000","44840051000"
"20193","11620","관악구","2937877","06","105431634000","27224107000","2738980000","1939664000","12179887000","2581005000","14129791000","5879556000","6877766000","4524640000","27356238000"
"20193","11590","동작구","3596409","07","160246512000","19320745000","932274000","1240077000","13202871000","89099800000","4990773000","2859769000","5261743000","3275548000","20062912000"
"20193","11560","영등포구","3757774","08","238454782000","23442794000","4358657000","2559451000","14669369000","84415693000","3625047000","5273800000","26588237000","36793416000","36728318000"
"20193","11545","금천구","2760087","06","104592838000","13011898000","17575418000","41464092000","6948247000","3425845000","1573793000","2042689000","4799541000","1703073000","12048242000"
"20193","11530","구로구","3135990","07","719419810000","18221601000","1323490000","2269110000","16678976000","8397616000","3213048000","3597607000","642950757000","3061701000","19705904000"
"20193","11500","강서구","3251146","07","215536918000","26921322000","2522475000","2347355000","25610105000","25509284000","6008743000","5778809000","68887913000","21459281000","30491631000"
"20193","11470","양천구","3939633","08","260891086000","23000514000","1245571000","1559800000","13565981000","5655068000","11611000000","2448764000","180948744000","3595530000","17260114000"
"20193","11440","마포구","3947573","08","469805126000","26147878000","8162807000","3163481000","13117572000","2144126000","8307501000","8317226000","344835942000","7614409000","47994184000"
"20193","11410","서대문구","3466211","07","104075016000","12478536000","1342193000","1026523000","55516638000","2220491000","3547319000","2445532000","4390913000","3214286000","17892585000"
"20193","11380","은평구","3008434","07","70114550000","17058648000","1616881000","1804142000","12285968000","4492119000","4195384000","3195650000","4199991000","3169853000","18095914000"
"20193","11350","노원구","3327047","07","106989224000","33105567000","1794620000","1777276000","13017728000","3378660000","8861872000","3953063000","13570814000","4414339000","23115285000"
"20193","11320","도봉구","2910938","06","42443732000","12340392000","657890000","1152289000","4933237000","4118538000","2319218000","1787385000","2658270000","1669155000","10807358000"
"20193","11305","강북구","2647046","06","52781988000","11915478000","1645365000","1754015000","7431913000","3327947000","1426034000","3735037000","3715757000","2587072000","15243370000"
"20193","11290","성북구","3382636","07","69740081000","18344568000","1857679000","1349032000","8079375000","3147863000","4429650000","2391366000","7483600000","2673879000","19983069000"
"20193","11260","중랑구","2701482","06","58635575000","16946610000","1122996000","1879864000","8150018000","3848776000","2988979000","3267497000","4489764000","2302903000","13638168000"
"20193","11230","동대문구","3103926","07","77720628000","21033110000","2914933000","1574828000","17475182000","6243196000","2318480000","2692181000","3715831000","2090067000","17662820000"
"20193","11215","광진구","3328285","07","83755939000","16682214000","3959780000","2495600000","8684835000","5869333000","3533635000","5435539000","6700557000","4138318000","26256128000"
"20193","11200","성동구","3833236","08","68514286000","15978920000","2235954000","1448654000","8216634000","6907185000","4911794000","2518514000","4269836000","3362853000","18663942000"
"20193","11170","용산구","4085781","08","226315175000","110994380000","2023515000","18254636000","3721557000","4844725000","1310764000","4071623000","32991254000","23379102000","24723619000"
"20193","11140","중구","3607465","07","1894091359000","36043742000","9535801000","4874792000","10358175000","429548983000","15595848000","3261145000","1313359890000","44493904000","27019079000"
"20193","11110","종로구","3821536","08","163677260000","13476349000","12348516000","1228893000","14326030000","2822373000","6673377000","4276016000","18202458000","53278057000","37045191000"
"20192","11740","강동구","3387538","07","161311157000","16405925000","2472486000","2111282000","13869411000","2781084000","4758317000","3523972000","92635236000","3224164000","19529280000"
"20192","11710","송파구","4126356","08","167688164000","33912548000","8486218000","5870035000","27950571000","8296510000","8396608000","5500977000","23002804000","8171978000","38099915000"
"20192","11680","강남구","5126808","09","1788012376000","38193145000","24447724000","13729269000","99964143000","32838735000","27475242000","14818013000","909638467000","549818073000","77089565000"
"20192","11650","서초구","5127603","09","393474087000","21000399000","5810419000","2732964000","46249696000","8804015000","12748414000","7089851000","104591445000","140480948000","43965936000"
"20192","11620","관악구","2937877","06","102229918000","25426656000","2946103000","1988084000","11699598000","2424859000","14034053000","5539908000","6528835000","4570502000","27071320000"
"20192","11590","동작구","3596409","07","149608339000","18456288000","1338165000","1128050000","12930323000","79803420000","4585643000","2798677000","4905750000","3341718000","20320305000"
"20192","11560","영등포구","3757774","08","186899369000","21109006000","4621376000","2443361000","14223424000","38200198000","3336667000","5130352000","24279929000","37654164000","35900892000"
"20192","11545","금천구","2760087","06","121225950000","12022226000","20497473000","57164479000","6726441000","3181799000","1425613000","2035507000","4888490000","1702004000","11581918000"
"20192","11530","구로구","3135990","07","649623759000","17294706000","1481987000","2375914000","20830437000","7345193000","2946757000","3430535000","571381687000","3247231000","19289312000"
"20192","11500","강서구","3251146","07","210420744000","24895661000","2677179000","2439271000","20870334000","29121668000","5704149000","5356334000","68311163000","21392395000","29652590000"
"20192","11470","양천구","3939633","08","272149927000","21775326000","1652880000","1700460000","13800835000","4776815000","9787549000","2354514000","196086656000","3446544000","16768348000"
"20192","11440","마포구","3947573","08","435772013000","25021926000","8050110000","3035146000","13244489000","2184427000","8092572000","7756425000","313815880000","7524914000","47046124000"
"20192","11410","서대문구","3466211","07","100334601000","11497634000","1673283000","1144474000","52845641000","1953315000","3247694000","2275678000","4167084000","3178619000","18351179000"
"20192","11380","은평구","3008434","07","66683179000","15919389000","2023456000","1746466000","11225668000","4141367000","3973473000","3068552000","3971438000","3164477000","17448893000"
"20192","11350","노원구","3327047","07","106135797000","33691869000","2103885000","1864749000","12970362000","3147886000","7906521000","3765977000","13357103000","4316402000","23011043000"
"20192","11320","도봉구","2910938","06","41470323000","11612835000","836120000","1379045000","4919021000","3791759000","2183928000","1745831000","2741404000","1660784000","10599596000"
"20192","11305","강북구","2647046","06","51517595000","11134612000","1926737000","2107492000","7264803000","2929903000","1429048000","3422539000","3714874000","2735075000","14852512000"
"20192","11290","성북구","3382636","07","69933191000","17904148000","2185622000","1471522000","7894598000","3142910000","3599523000","2329017000","7533017000","2647173000","21225661000"
"20192","11260","중랑구","2701482","06","57219473000","16704333000","1485189000","2004903000","7643841000","3382546000","2786397000","3137379000","4386746000","2268401000","13419738000"
"20192","11230","동대문구","3103926","07","75964039000","17655248000","5307994000","1775255000","17080540000","5326510000","2197689000","2649510000","3596108000","2082091000","18293094000"
"20192","11215","광진구","3328285","07","81325799000","15769628000","4429972000","2381614000","8649368000","4876437000","3240830000","5115375000","6227333000","3853876000","26781366000"
"20192","11200","성동구","3833236","08","66938220000","15194268000","2658049000","1399911000","7687985000","6745662000","4443337000","2517431000","4050499000","3643409000","18597669000"
"20192","11170","용산구","4085781","08","224781928000","106109321000","2480240000","22564412000","3787764000","6687708000","1303502000","3542257000","32193986000","22612253000","23500485000"
"20192","11140","중구","3607465","07","1835023885000","34219166000","10337920000","4760550000","10831553000","425052613000","15101298000","2958219000","1263856012000","41168618000","26737936000"
"20192","11110","종로구","3821536","08","153909650000","12504828000","12018172000","1269598000","13719491000","3733295000","3427198000","4180194000","16369653000","50615087000","36072134000"
"20191","11740","강동구","3387538","07","157294759000","15370938000","2107091000","1693041000","12954255000","2640628000","4719067000","3532185000","92891107000","3012535000","18373912000"
"20191","11710","송파구","4126356","08","152836937000","31129340000","7544212000","5339783000","25786174000","6975994000","8250436000","5086347000","21393697000","7251811000","34079143000"
"20191","11680","강남구","5126808","09","1711415004000","35499680000","21985913000","13243766000","102628048000","32600818000","28804529000","14081995000","857477717000","529826857000","75265681000"
"20191","11650","서초구","5127603","09","382564641000","18843420000","5133036000","2353203000","46916075000","8297518000","13132179000","6862469000","105361786000","133577976000","42086979000"
"20191","11620","관악구","2937877","06","97235903000","24100984000","2217715000","1636016000","10973366000","2182309000","14241117000","5361326000","6327631000","4373289000","25822150000"
"20191","11590","동작구","3596409","07","136639802000","17213965000","1031620000","848530000","12705265000","71390047000","4423610000","2576794000","4795767000","2976695000","18677509000"
"20191","11560","영등포구","3757774","08","153556361000","19832817000","3897314000","2064047000","13143445000","12766244000","3563115000","4735602000","24112293000","36195797000","33245687000"
"20191","11545","금천구","2760087","06","118236694000","11047828000","20155833000","57883048000","6075426000","2759146000","1551588000","1872844000","4312535000","1575074000","11003372000"
"20191","11530","구로구","3135990","07","553904586000","15468223000","1169257000","2114900000","35181146000","5781076000","3046696000","3248475000","467086595000","2972165000","17836053000"
"20191","11500","강서구","3251146","07","206599612000","23257133000","2236386000","2201321000","17565896000","28907784000","5934858000","5273645000","74300517000","19372863000","27549209000"
"20191","11470","양천구","3939633","08","244212985000","20340863000","1430046000","1601894000","13074580000","4099683000","9946604000","2231297000","172242435000","3231789000","16013794000"
"20191","11440","마포구","3947573","08","410486330000","22463082000","6947346000","3070864000","12080059000","1849289000","8329360000","7886468000","295121481000","6668461000","46069920000"
"20191","11410","서대문구","3466211","07","90833464000","10024109000","1254177000","930594000","48238950000","1577157000","3085583000","2233810000","4054044000","2968822000","16466218000"
"20191","11380","은평구","3008434","07","60383771000","14696058000","1547485000","1661939000","9352213000","3496534000","4053701000","2929485000","3747029000","2743963000","16155364000"
"20191","11350","노원구","3327047","07","95248648000","27576360000","1625762000","1489038000","12222707000","2763210000","8278967000","3739533000","12381793000","4109629000","21061649000"
"20191","11320","도봉구","2910938","06","38589096000","11088050000","686253000","1142733000","4556863000","3458700000","2237871000","1597841000","2594166000","1610425000","9616194000"
"20191","11305","강북구","2647046","06","47106636000","10299015000","1515479000","1695889000","6817616000","2412271000","1432802000","3304805000","3432384000","2516374000","13680001000"
"20191","11290","성북구","3382636","07","63057623000","15872280000","1758047000","1320947000","7404378000","2686956000","4129709000","2122081000","7171325000","2479491000","18112409000"
"20191","11260","중랑구","2701482","06","54397549000","16729025000","1202170000","1610451000","7216294000","2683639000","2982405000","2989841000","4419774000","2151401000","12412549000"
"20191","11230","동대문구","3103926","07","68779860000","15092654000","4257773000","1497051000","16610388000","4791705000","2198068000","2465806000","3597098000","1925314000","16344003000"
"20191","11215","광진구","3328285","07","73696147000","13832258000","3720159000","2223135000","7986540000","3443647000","3246204000","5011074000","6414308000","3445542000","24373280000"
"20191","11200","성동구","3833236","08","60254554000","13508818000","2156687000","994529000","7058403000","5688554000","4353864000","2333434000","4112615000","3391088000","16656562000"
"20191","11170","용산구","4085781","08","209796299000","102207578000","1955405000","17207802000","3285343000","6669113000","1310382000","3413744000","30287570000","21355159000","22104203000"
"20191","11140","중구","3607465","07","1774940943000","31667817000","9161538000","4089709000","10003662000","380863402000","14824964000","2367798000","1257966335000","39375423000","24620295000"
"20191","11110","종로구","3821536","08","150579049000","10788836000","9422801000","1423845000","12989594000","3800714000","6938292000","3890186000","18017306000","48504586000","34802889000"
